code,board,n_limit,position,date,rsi14,K,D,J,macd_dif,macd_dea,macd_hist,macd_golden_cross,macd_dead_cross,macd_above_zero,boll_position,boll_width_pct,above_ma5,dist_ma5_pct,above_ma10,dist_ma10_pct,above_ma20,dist_ma20_pct,above_ma60,dist_ma60_pct,atr,atr_pct,vol_ratio_5d,vol_ratio_1d,kdj_golden_cross,kdj_dead_cross,kdj_overbought,kdj_oversold
601519,沪主板,1,buy_next,2025-06-26 00:00:00,77.9,67.9,56.2,91.4,0.1865,0.0591,0.2549,False,False,True,1.03,20.97,True,7.93,True,10.46,True,11.05,True,11.05,0.365,3.47,3.09,1.11,False,False,False,False
601519,沪主板,1,sell_peak,2025-06-26 00:00:00,77.9,67.9,56.2,91.4,0.1865,0.0591,0.2549,False,False,True,1.03,20.97,True,7.93,True,10.46,True,11.05,True,11.05,0.365,3.47,3.09,1.11,False,False,False,False
601519,沪主板,2,buy_day,2025-07-08 00:00:00,,83.4,77.1,96.0,0.1888,0.0463,0.285,False,False,True,0.77,31.38,True,8.46,True,8.46,True,8.46,True,8.46,1.31,10.12,0.81,0.85,False,False,False,False
601519,沪主板,2,buy_next,2025-07-09 00:00:00,,88.9,81.1,104.7,0.3965,0.1164,0.5602,False,False,True,0.81,44.27,True,13.84,True,13.84,True,13.84,True,13.84,1.308,9.18,0.46,0.53,False,False,True,False
601519,沪主板,2,sell_peak,2025-07-11 00:00:00,,89.6,85.4,98.1,0.8283,0.3352,0.986,False,False,True,0.83,54.13,True,13.75,True,17.71,True,17.71,True,17.71,1.427,9.02,1.67,1.02,False,False,True,False
601519,沪主板,2,buy_day,2025-08-15 00:00:00,78.7,81.0,68.7,105.6,0.409,0.1911,0.4358,False,False,True,1.06,23.37,True,6.99,True,12.01,True,13.14,True,13.14,0.729,4.66,1.07,1.03,False,False,False,False
601519,沪主板,2,buy_next,2025-08-18 00:00:00,84.4,87.3,74.9,112.2,0.6284,0.2786,0.6997,False,False,True,1.14,34.55,True,12.86,True,19.88,True,22.19,True,22.19,0.794,4.61,0.97,1.02,False,False,False,False
601519,沪主板,2,sell_peak,2025-08-19 00:00:00,87.5,90.2,80.0,110.5,0.9112,0.4051,1.0123,False,False,True,1.13,47.1,True,15.86,True,25.49,True,29.66,True,29.66,0.86,4.6,1.47,1.5,False,False,True,False
601519,沪主板,1,buy_day,2026-01-06 00:00:00,80.3,72.4,54.2,109.0,0.1988,0.0605,0.2767,False,False,True,1.25,16.78,True,10.13,True,12.19,True,12.54,True,12.54,0.437,2.96,2.84,1.76,False,False,False,False
601519,沪主板,1,buy_next,2026-01-07 00:00:00,74.1,74.9,61.1,102.6,0.2823,0.1048,0.3549,False,False,True,0.99,19.72,True,5.79,True,8.88,True,9.67,True,9.67,0.451,3.11,2.24,1.01,False,False,False,False
601519,沪主板,1,sell_peak,2026-01-12 00:00:00,73.2,73.9,67.6,86.5,0.4401,0.2343,0.4116,False,False,True,1.06,24.27,True,5.1,True,10.65,True,13.59,True,13.59,0.544,3.56,1.91,2.42,False,False,False,False
601528,沪主板,1,buy_day,2024-01-05 00:00:00,58.4,46.5,35.7,68.0,-0.0201,-0.0151,-0.01,False,False,False,0.87,14.2,True,7.15,True,5.61,True,5.2,True,5.2,0.146,3.24,13.67,19.28,True,False,False,False
601528,沪主板,1,buy_next,2024-01-08 00:00:00,44.2,38.8,36.7,43.0,-0.029,-0.0179,-0.0223,False,False,False,0.27,14.16,False,-0.58,False,-2.5,False,-3.19,False,-3.19,0.163,3.94,2.64,0.66,False,False,False,False
601528,沪主板,1,sell_peak,2024-01-17 00:00:00,67.1,54.9,40.1,84.4,0.0438,-0.0182,0.124,False,False,True,1.38,22.25,True,16.96,True,19.53,True,19.56,True,19.56,0.232,4.52,1.0,1.02,False,False,False,False
601555,沪主板,1,buy_day,2024-09-30 00:00:00,97.6,93.8,85.5,110.5,0.3742,0.154,0.4405,False,False,True,1.1,45.49,True,15.5,True,25.19,True,27.24,True,27.24,0.273,3.24,2.2,1.65,False,False,True,False
601555,沪主板,1,buy_next,2024-10-08 00:00:00,98.2,95.9,88.9,109.8,0.5368,0.2305,0.6126,False,False,True,1.09,60.27,True,18.14,True,31.53,True,35.76,True,35.76,0.316,3.41,2.55,1.61,False,False,True,False
601555,沪主板,1,sell_peak,2024-10-08 00:00:00,98.2,95.9,88.9,109.8,0.5368,0.2305,0.6126,False,False,True,1.09,60.27,True,18.14,True,31.53,True,35.76,True,35.76,0.316,3.41,2.55,1.61,False,False,True,False
601566,沪主板,2,buy_day,2024-01-18 00:00:00,68.8,57.6,42.9,87.0,0.0384,-0.0201,0.1169,True,False,True,1.22,12.5,True,8.17,True,9.36,True,9.04,True,9.04,0.365,3.32,3.85,2.43,False,False,False,False
601566,沪主板,2,buy_next,2024-01-19 00:00:00,78.9,71.7,52.5,110.2,0.1902,0.022,0.3365,False,False,True,1.23,24.76,True,14.03,True,17.74,True,18.12,True,18.12,0.422,3.48,6.62,2.77,False,False,False,False
601566,沪主板,2,sell_peak,2024-01-22 00:00:00,63.9,66.0,57.0,84.0,0.2432,0.0662,0.354,False,False,True,0.87,26.03,True,3.95,True,8.41,True,9.51,True,9.51,0.505,4.47,3.51,1.18,False,False,False,False
601566,沪主板,1,buy_day,2025-02-20 00:00:00,77.3,57.1,52.0,67.3,0.0864,0.0478,0.0773,True,False,True,1.2,11.14,True,7.28,True,7.33,True,7.81,True,7.81,0.205,2.33,6.86,7.26,True,False,False,False
601566,沪主板,1,buy_next,2025-02-21 00:00:00,64.7,59.8,54.6,70.1,0.1053,0.0593,0.0921,False,False,True,0.83,11.57,True,2.6,True,3.15,True,3.81,True,3.81,0.215,2.53,2.56,0.82,False,False,False,False
601566,沪主板,1,sell_peak,2025-02-21 00:00:00,64.7,59.8,54.6,70.1,0.1053,0.0593,0.0921,False,False,True,0.83,11.57,True,2.6,True,3.15,True,3.81,True,3.81,0.215,2.53,2.56,0.82,False,False,False,False
601566,沪主板,1,buy_day,2025-04-25 00:00:00,87.9,87.5,81.6,99.3,0.1848,0.0966,0.1764,False,False,True,1.21,16.26,True,8.66,True,10.6,True,11.49,True,11.49,0.293,3.18,3.18,2.95,False,False,True,False
601566,沪主板,1,buy_next,2025-04-28 00:00:00,75.4,82.5,81.9,83.7,0.2175,0.1208,0.1934,False,False,True,0.91,17.8,True,3.48,True,5.96,True,7.32,True,7.32,0.308,3.46,5.06,2.22,False,False,True,False
601566,沪主板,1,sell_peak,2025-04-28 00:00:00,75.4,82.5,81.9,83.7,0.2175,0.1208,0.1934,False,False,True,0.91,17.8,True,3.48,True,5.96,True,7.32,True,7.32,0.308,3.46,5.06,2.22,False,False,True,False
601566,沪主板,7,buy_day,2025-11-12 00:00:00,86.1,77.9,65.6,102.5,0.2076,0.1093,0.1965,False,False,True,1.22,15.91,True,9.2,True,10.85,True,11.54,True,11.54,0.331,3.18,2.96,3.17,False,False,False,False
601566,沪主板,7,buy_next,2025-11-13 00:00:00,90.7,85.3,72.2,111.5,0.3548,0.1584,0.3927,False,False,True,1.21,28.92,True,14.65,True,18.97,True,20.59,True,20.59,0.385,3.37,5.84,2.64,False,False,False,False
601566,沪主板,7,sell_peak,2025-11-21 00:00:00,82.4,92.0,92.7,90.5,1.9704,1.1315,1.6778,False,False,True,0.91,110.77,True,2.56,True,23.59,True,45.29,True,45.29,1.071,6.47,0.22,0.11,False,True,True,False
601566,沪主板,4,buy_day,2025-12-12 00:00:00,61.0,55.6,54.9,57.0,0.2363,0.1404,0.1918,False,False,True,0.85,18.34,True,4.49,True,6.47,True,6.47,True,6.47,1.565,10.41,1.3,1.61,True,False,False,False
601566,沪主板,4,buy_next,2025-12-15 00:00:00,51.0,47.9,52.6,38.6,0.184,0.1491,0.0698,False,False,True,0.34,17.88,False,-4.69,False,-3.34,False,-2.95,False,-2.95,1.594,11.67,1.32,1.12,False,True,False,False
601566,沪主板,4,sell_peak,2025-12-22 00:00:00,58.6,67.7,62.8,77.5,0.5901,0.3279,0.5242,False,False,True,0.94,29.45,True,5.48,True,9.9,True,13.01,True,13.01,1.694,10.31,1.77,3.57,False,False,False,False
601567,沪主板,1,buy_day,2024-03-04 00:00:00,96.3,89.5,77.5,113.5,1.2367,0.6192,1.235,False,False,True,1.07,34.12,True,10.73,True,17.77,True,19.6,True,19.6,1.214,4.02,1.35,1.61,False,False,False,False
601567,沪主板,1,buy_next,2024-03-05 00:00:00,84.8,86.5,80.5,98.6,1.4027,0.7759,1.2537,False,False,True,0.89,36.46,True,4.29,True,11.37,True,14.08,True,14.08,1.282,4.39,1.79,1.38,False,False,True,False
601567,沪主板,1,sell_peak,2024-03-08 00:00:00,83.9,88.1,85.5,93.5,1.7875,1.2239,1.1273,False,False,True,0.86,41.56,True,1.76,True,8.17,True,15.14,True,15.14,1.257,4.14,0.75,1.35,False,False,True,False
601567,沪主板,1,buy_day,2024-06-18 00:00:00,71.6,55.7,45.0,77.3,0.2209,0.0717,0.2985,True,False,True,1.22,10.99,True,7.59,True,7.7,True,7.87,True,7.87,1.565,4.22,2.08,1.79,True,False,False,False
601567,沪主板,1,buy_next,2024-06-19 00:00:00,53.2,50.7,46.9,58.5,0.2137,0.1001,0.2273,False,False,True,0.55,10.53,False,-0.09,True,0.52,True,0.56,True,0.56,1.705,4.93,1.52,0.96,False,False,False,False
601567,沪主板,1,sell_peak,2024-06-19 00:00:00,53.2,50.7,46.9,58.5,0.2137,0.1001,0.2273,False,False,True,0.55,10.53,False,-0.09,True,0.52,True,0.56,True,0.56,1.705,4.93,1.52,0.96,False,False,False,False
601567,沪主板,1,buy_day,2025-11-05 00:00:00,63.1,60.7,47.0,88.0,0.1401,-0.0385,0.3573,True,False,True,1.08,19.8,True,11.42,True,11.26,True,11.47,True,11.47,1.299,4.92,1.79,1.71,False,False,False,False
601567,沪主板,1,buy_next,2025-11-06 00:00:00,65.5,71.4,55.1,103.9,0.3807,0.0453,0.6707,False,False,True,1.03,24.48,True,10.23,True,12.2,True,13.09,True,13.09,1.296,4.78,1.38,0.91,False,False,False,False
601567,沪主板,1,sell_peak,2025-11-12 00:00:00,63.3,78.2,73.8,87.2,0.9126,0.4697,0.8857,False,False,True,0.8,31.61,False,-0.38,True,6.36,True,9.44,True,9.44,1.614,5.97,1.17,3.28,False,False,False,False
601567,沪主板,2,buy_day,2026-03-06 00:00:00,78.6,81.5,70.9,102.7,0.8462,0.4958,0.7007,False,False,True,1.12,22.02,True,10.4,True,12.47,True,13.72,True,13.72,1.296,4.41,0.57,0.48,False,False,False,False
601567,沪主板,2,buy_next,2026-03-09 00:00:00,83.7,87.7,76.5,110.0,1.2793,0.6525,1.2535,False,False,True,1.16,34.26,True,15.93,True,19.95,True,22.72,True,22.72,1.422,4.4,4.32,7.21,False,False,False,False
601567,沪主板,2,sell_peak,2026-03-11 00:00:00,81.3,87.9,83.1,97.5,1.8747,1.0557,1.638,False,False,True,0.93,44.7,True,5.33,True,14.19,True,19.1,True,19.1,1.524,4.7,1.49,0.8,False,False,True,False
601577,沪主板,1,buy_day,2024-01-17 00:00:00,94.0,80.5,67.6,106.2,0.1576,0.0596,0.1961,False,False,True,1.25,24.02,True,13.64,True,17.18,True,18.0,True,18.0,0.209,2.95,1.46,0.93,False,False,False,False
601577,沪主板,1,buy_next,2024-01-18 00:00:00,92.2,83.2,72.8,104.0,0.2214,0.0919,0.259,False,False,True,1.04,29.7,True,9.03,True,14.36,True,15.94,True,15.94,0.21,2.98,1.22,0.99,False,False,False,False
601577,沪主板,1,sell_peak,2024-01-22 00:00:00,86.0,83.2,78.9,91.7,0.2936,0.1605,0.2663,False,False,True,0.85,33.97,True,1.2,True,8.57,True,11.9,True,11.9,0.218,3.14,1.24,1.91,False,False,False,False
601579,沪主板,2,buy_day,2024-06-19 00:00:00,66.4,46.8,27.7,85.1,-0.0158,-0.0615,0.0913,True,False,False,1.16,13.2,True,8.8,True,9.04,True,8.69,True,8.69,0.34,2.9,7.07,5.93,False,False,False,False
601579,沪主板,2,buy_next,2024-06-20 00:00:00,77.6,64.5,40.0,113.7,0.149,-0.0194,0.3368,False,False,True,1.22,24.73,True,14.48,True,17.9,True,17.77,True,17.77,0.404,3.13,4.92,1.55,False,False,False,False
601579,沪主板,2,sell_peak,2024-06-21 00:00:00,76.7,65.8,48.6,100.3,0.2733,0.0391,0.4683,False,False,True,1.04,29.81,True,9.62,True,15.27,True,15.97,True,15.97,0.47,3.66,5.77,2.23,False,False,False,False
601579,沪主板,1,buy_day,2025-04-02 00:00:00,85.2,79.4,70.3,97.8,0.1839,0.0469,0.2739,False,False,True,1.23,19.64,True,10.89,True,13.94,True,14.36,True,14.36,0.332,2.72,4.96,1.97,False,False,False,False
601579,沪主板,1,buy_next,2025-04-03 00:00:00,85.4,79.9,73.5,92.8,0.2806,0.0936,0.3739,False,False,True,1.04,24.5,True,8.0,True,12.21,True,13.28,True,13.28,0.377,3.09,2.25,0.85,False,False,False,False
601579,沪主板,1,sell_peak,2025-04-10 00:00:00,91.0,85.2,79.3,96.8,0.5995,0.3227,0.5537,False,False,True,1.09,37.15,True,8.71,True,15.97,True,21.75,True,21.75,0.664,4.87,1.09,1.24,False,False,False,False
601579,沪主板,2,buy_day,2025-04-25 00:00:00,83.1,78.0,73.1,87.7,0.0778,0.0035,0.1487,True,False,True,0.94,19.49,True,8.53,True,8.53,True,8.53,True,8.53,0.766,5.25,1.88,1.9,True,False,False,False
601579,沪主板,2,buy_next,2025-04-28 00:00:00,64.0,72.8,73.0,72.3,0.1177,0.0263,0.1828,False,False,True,0.69,18.61,True,3.13,True,3.49,True,3.49,True,3.49,0.83,5.92,1.53,0.96,False,True,False,False
601579,沪主板,2,sell_peak,2025-04-30 00:00:00,67.6,78.7,76.9,82.3,0.3243,0.1232,0.4021,False,False,True,0.75,26.53,True,3.06,True,6.69,True,6.69,True,6.69,0.952,6.4,1.13,0.82,False,False,False,False
601579,沪主板,1,buy_day,2025-05-21 00:00:00,94.8,75.9,56.7,114.3,0.4721,0.1308,0.6828,False,False,True,0.97,38.95,True,15.17,True,18.14,True,18.14,True,18.14,1.07,5.72,1.43,0.83,False,False,False,False
601579,沪主板,1,buy_next,2025-05-22 00:00:00,96.3,83.3,65.5,118.7,0.8049,0.2656,1.0787,False,False,True,0.97,52.88,True,17.59,True,24.64,True,24.64,True,24.64,1.258,6.14,1.82,1.52,False,False,False,False
601579,沪主板,1,sell_peak,2025-05-29 00:00:00,90.8,95.6,89.3,108.1,2.4593,1.3238,2.2709,False,False,True,0.94,88.48,True,13.58,True,29.99,True,38.74,True,38.74,1.528,5.78,1.94,1.14,False,False,True,False
601579,沪主板,1,buy_day,2025-08-20 00:00:00,72.0,73.7,62.6,95.8,0.2518,0.0598,0.3839,False,False,True,1.24,16.32,True,10.12,True,11.47,True,12.0,True,12.0,0.828,3.82,2.77,1.47,False,False,False,False
601579,沪主板,1,buy_next,2025-08-21 00:00:00,75.1,75.9,67.1,93.5,0.4597,0.1398,0.6397,False,False,True,1.12,23.21,True,9.76,True,13.49,True,14.43,True,14.43,0.965,4.3,2.39,1.19,False,False,False,False
601579,沪主板,1,sell_peak,2025-08-26 00:00:00,72.3,76.0,72.5,82.9,0.8551,0.422,0.8662,False,False,True,0.96,31.74,True,3.58,True,11.16,True,14.7,True,14.7,1.206,5.22,1.41,1.45,False,False,False,False
601579,沪主板,1,buy_day,2025-10-14 00:00:00,60.9,56.2,36.9,94.8,-0.1655,-0.2439,0.1568,True,False,False,1.08,15.51,True,9.83,True,9.79,True,9.06,True,9.06,0.848,3.65,2.91,1.9,False,False,False,False
601579,沪主板,1,buy_next,2025-10-15 00:00:00,66.0,62.0,45.3,95.5,0.0529,-0.1845,0.4749,False,False,True,1.07,20.32,True,9.92,True,12.16,True,11.67,True,11.67,0.957,3.98,3.0,1.51,False,False,False,False
601579,沪主板,1,sell_peak,2025-10-15 00:00:00,66.0,62.0,45.3,95.5,0.0529,-0.1845,0.4749,False,False,True,1.07,20.32,True,9.92,True,12.16,True,11.67,True,11.67,0.957,3.98,3.0,1.51,False,False,False,False
601579,沪主板,1,buy_day,2025-11-10 00:00:00,65.9,52.4,43.7,69.9,0.2813,0.1861,0.1905,True,False,True,1.1,12.24,True,7.11,True,6.89,True,7.34,True,7.34,1.106,4.69,2.59,3.37,True,False,False,False
601579,沪主板,1,buy_next,2025-11-11 00:00:00,66.7,58.5,48.6,78.2,0.4033,0.2295,0.3476,False,False,True,1.01,14.72,True,5.75,True,6.91,True,7.49,True,7.49,1.138,4.79,2.12,1.11,False,False,False,False
601579,沪主板,1,sell_peak,2025-11-14 00:00:00,59.1,66.5,61.9,75.7,0.6131,0.4035,0.4193,False,False,True,0.73,18.34,False,-1.78,True,2.78,True,4.13,True,4.13,1.262,5.41,0.76,0.8,False,False,False,False
601579,沪主板,1,buy_day,2026-01-29 00:00:00,71.9,65.6,57.3,82.1,0.196,0.0503,0.2914,False,False,True,1.23,12.5,True,7.05,True,8.66,True,9.1,True,9.1,0.764,3.33,3.63,4.05,True,False,False,False
601579,沪主板,1,buy_next,2026-01-30 00:00:00,56.7,59.9,58.2,63.4,0.2171,0.0837,0.2669,False,False,True,0.72,12.4,True,0.53,True,2.06,True,2.78,True,2.78,0.809,3.73,1.99,0.87,False,False,False,False
601579,沪主板,1,sell_peak,2026-02-05 00:00:00,61.1,59.6,58.2,62.3,0.3127,0.2001,0.2252,False,False,True,0.78,12.98,True,0.85,True,1.89,True,3.69,True,3.69,0.998,4.52,0.83,0.89,False,False,False,False
601579,沪主板,1,buy_day,2026-04-01 00:00:00,63.2,71.1,51.1,111.0,-0.0067,-0.1496,0.2857,False,False,False,1.11,18.2,True,8.79,True,11.7,True,11.08,True,11.08,0.611,3.32,3.69,2.27,False,False,False,False
601579,沪主板,1,buy_next,2026-04-02 00:00:00,60.4,76.4,59.6,110.0,0.102,-0.0993,0.4025,False,False,True,0.94,20.32,True,4.92,True,9.25,True,8.88,True,8.88,0.621,3.42,2.48,1.06,False,False,False,False
601579,沪主板,1,sell_peak,2026-04-07 00:00:00,61.2,80.8,70.7,101.0,0.2564,0.0156,0.4817,False,False,True,0.89,22.49,True,2.41,True,7.26,True,8.77,True,8.77,0.659,3.59,0.85,0.85,False,False,False,False
601588,沪主板,3,buy_day,2024-10-31 00:00:00,75.9,87.0,78.9,103.1,0.0365,0.0083,0.0565,False,False,True,1.15,24.12,True,10.03,True,14.86,True,15.64,True,15.64,0.086,4.21,2.98,2.04,False,False,False,False
601588,沪主板,3,buy_next,2024-11-01 00:00:00,82.1,91.3,83.1,107.8,0.0686,0.0203,0.0964,False,False,True,1.16,37.03,True,14.87,True,22.27,True,24.39,True,24.39,0.095,4.22,3.34,1.64,False,False,True,False
601588,沪主板,3,sell_peak,2024-11-07 00:00:00,76.6,83.7,83.9,83.2,0.1361,0.0743,0.1234,False,False,True,0.95,51.03,True,5.12,True,14.71,True,23.16,True,23.16,0.148,6.32,0.98,0.76,False,True,True,False
601588,沪主板,1,buy_day,2026-04-14 00:00:00,75.0,69.4,52.7,102.7,0.027,0.001,0.0521,False,False,True,1.19,23.54,True,12.38,True,16.1,True,16.13,True,16.13,0.087,4.19,2.63,0.99,False,False,False,False
601588,沪主板,1,buy_next,2026-04-15 00:00:00,65.2,63.4,56.3,77.8,0.0383,0.0084,0.0596,False,False,True,0.9,25.45,True,4.87,True,9.76,True,10.14,True,10.14,0.103,5.21,3.91,2.16,False,False,False,False
601588,沪主板,1,sell_peak,2026-04-15 00:00:00,65.2,63.4,56.3,77.8,0.0383,0.0084,0.0596,False,False,True,0.9,25.45,True,4.87,True,9.76,True,10.14,True,10.14,0.103,5.21,3.91,2.16,False,False,False,False
601588,沪主板,1,buy_day,2026-04-30 00:00:00,84.8,64.9,48.0,98.8,0.0173,0.0017,0.0313,False,False,True,0.98,23.3,True,10.86,True,11.21,True,11.21,True,11.21,0.087,4.33,2.2,1.46,False,False,False,False
601588,沪主板,1,buy_next,2026-05-06 00:00:00,82.4,73.5,56.5,107.5,0.0311,0.0076,0.0471,False,False,True,0.84,26.29,True,7.34,True,9.0,True,9.0,True,9.0,0.087,4.38,1.67,0.94,False,False,False,False
601588,沪主板,1,sell_peak,2026-05-11 00:00:00,87.0,85.4,75.1,106.0,0.0695,0.0323,0.0745,False,False,True,0.85,31.97,True,3.74,True,11.29,True,11.29,True,11.29,0.085,4.03,0.85,1.07,False,False,False,False
601595,沪主板,1,buy_day,2024-01-19 00:00:00,49.7,36.6,29.3,51.0,-0.4218,-0.3287,-0.1862,False,False,False,0.69,20.25,True,7.21,True,4.96,True,3.95,True,3.95,1.639,6.73,1.69,1.68,True,False,False,False
601595,沪主板,1,buy_next,2024-01-22 00:00:00,42.1,37.7,32.1,48.7,-0.4479,-0.3525,-0.1907,False,False,False,0.33,19.86,False,-0.41,False,-1.83,False,-3.38,False,-3.38,1.682,7.45,1.51,0.94,False,False,False,False
601595,沪主板,1,sell_peak,2024-01-25 00:00:00,54.9,72.7,56.0,106.1,0.014,-0.2591,0.5462,False,False,True,0.99,21.85,True,7.54,True,12.22,True,10.67,True,10.67,1.801,6.88,1.52,1.15,False,False,False,False
601595,沪主板,2,buy_day,2024-03-01 00:00:00,85.1,87.7,83.5,96.2,1.9603,1.2833,1.3539,False,False,True,0.98,43.1,True,10.92,True,16.61,True,20.64,True,20.64,2.069,7.01,1.02,1.11,False,False,True,False
601595,沪主板,2,buy_next,2024-03-04 00:00:00,87.7,91.8,86.2,102.9,2.4159,1.5099,1.8121,False,False,True,1.05,53.6,True,15.47,True,23.53,True,29.45,True,29.45,2.137,6.58,0.86,0.8,False,False,True,False
601595,沪主板,2,sell_peak,2024-03-05 00:00:00,87.8,86.2,86.2,86.0,2.7565,1.7592,1.9947,False,False,True,0.96,59.39,True,11.11,True,20.34,True,27.28,True,27.28,2.269,6.96,1.55,1.8,False,True,True,False
601595,沪主板,1,buy_day,2024-03-22 00:00:00,68.2,62.0,46.1,94.0,0.0394,-0.1623,0.4035,True,False,True,1.04,20.26,True,9.8,True,11.03,True,11.03,True,11.03,2.109,6.12,1.15,1.1,False,False,False,False
601595,沪主板,1,buy_next,2024-03-25 00:00:00,55.3,57.6,49.9,73.0,0.1306,-0.1038,0.4687,False,False,True,0.73,20.06,True,2.46,True,4.59,True,4.59,True,4.59,2.32,7.11,1.47,1.38,False,False,False,False
601595,沪主板,1,sell_peak,2024-03-25 00:00:00,55.3,57.6,49.9,73.0,0.1306,-0.1038,0.4687,False,False,True,0.73,20.06,True,2.46,True,4.59,True,4.59,True,4.59,2.32,7.11,1.47,1.38,False,False,False,False
601595,沪主板,1,buy_day,2024-08-15 00:00:00,50.5,27.0,31.6,17.9,-0.1894,-0.0524,-0.2742,False,False,False,0.53,18.9,True,5.12,True,0.72,True,0.54,True,0.54,1.089,5.7,2.83,3.56,False,False,False,False
601595,沪主板,1,buy_next,2024-08-16 00:00:00,45.2,31.2,31.4,30.7,-0.2039,-0.0827,-0.2425,False,False,False,0.34,18.5,True,1.43,False,-2.51,False,-3.01,False,-3.01,1.063,5.78,1.53,0.7,False,False,False,False
601595,沪主板,1,sell_peak,2024-08-16 00:00:00,45.2,31.2,31.4,30.7,-0.2039,-0.0827,-0.2425,False,False,False,0.34,18.5,True,1.43,False,-2.51,False,-3.01,False,-3.01,1.063,5.78,1.53,0.7,False,False,False,False
601595,沪主板,1,buy_day,2024-09-24 00:00:00,54.2,32.7,27.6,42.8,-0.1247,-0.0742,-0.1009,False,False,False,0.73,16.28,True,6.66,True,3.68,True,3.67,True,3.67,0.927,4.78,3.39,4.24,True,False,False,False
601595,沪主板,1,buy_next,2024-09-25 00:00:00,63.2,52.0,35.7,84.6,0.0757,-0.0442,0.2399,True,False,True,1.04,20.43,True,11.52,True,11.13,True,11.13,True,11.13,1.005,4.79,3.27,1.41,False,False,False,False
601595,沪主板,1,sell_peak,2024-10-08 00:00:00,77.5,83.7,72.0,107.0,1.2958,0.4953,1.601,False,False,True,1.07,50.86,True,10.65,True,24.57,True,28.96,True,28.96,1.365,5.27,1.43,1.18,False,False,False,False
601595,沪主板,1,buy_day,2025-03-06 00:00:00,56.1,32.7,25.8,46.5,-0.2117,-0.1679,-0.0876,False,False,False,0.83,14.8,True,7.71,True,5.1,True,4.89,True,4.89,1.129,4.23,2.76,3.67,True,False,False,False
601595,沪主板,1,buy_next,2025-03-07 00:00:00,51.9,46.6,32.8,74.3,-0.131,-0.1605,0.0591,True,False,False,0.68,14.48,True,4.2,True,3.18,True,2.59,True,2.59,1.115,4.26,2.0,0.95,False,False,False,False
601595,沪主板,1,sell_peak,2025-03-12 00:00:00,60.1,73.6,59.1,102.7,0.2279,-0.0144,0.4846,False,False,True,0.82,16.75,True,1.11,True,5.69,True,5.34,True,5.34,1.164,4.28,0.81,0.72,False,False,False,False
601595,沪主板,1,buy_day,2025-03-28 00:00:00,58.7,41.7,29.5,66.0,-0.23,-0.1825,-0.0949,False,False,False,0.89,15.49,True,7.17,True,6.01,True,6.01,True,6.01,1.699,5.62,2.39,3.01,True,False,False,False
601595,沪主板,1,buy_next,2025-03-31 00:00:00,60.8,57.4,38.8,94.4,-0.077,-0.1614,0.1689,True,False,False,0.85,17.22,True,6.46,True,6.01,True,6.01,True,6.01,1.706,5.59,2.18,1.16,False,False,False,False
601595,沪主板,1,sell_peak,2025-04-03 00:00:00,65.4,79.5,64.7,109.2,0.3765,0.0487,0.6556,False,False,True,0.81,21.75,True,1.69,True,6.81,True,6.84,True,6.84,1.698,5.39,0.58,0.93,False,False,False,False
601595,沪主板,1,buy_day,2025-04-30 00:00:00,60.3,60.2,42.1,96.3,-0.2242,-0.3605,0.2726,True,False,False,1.06,16.36,True,8.95,True,10.03,True,9.24,True,9.24,1.424,4.35,1.92,1.82,False,False,False,False
601595,沪主板,1,buy_next,2025-05-06 00:00:00,64.8,73.2,52.5,114.6,0.0726,-0.2738,0.6929,False,False,True,1.05,20.75,True,8.92,True,12.12,True,11.47,True,11.47,1.484,4.4,1.85,1.07,False,False,False,False
601595,沪主板,1,sell_peak,2025-05-06 00:00:00,64.8,73.2,52.5,114.6,0.0726,-0.2738,0.6929,False,False,True,1.05,20.75,True,8.92,True,12.12,True,11.47,True,11.47,1.484,4.4,1.85,1.07,False,False,False,False
601595,沪主板,1,buy_day,2025-07-28 00:00:00,98.7,87.3,82.3,97.2,1.2934,0.6266,1.3337,False,False,True,1.12,30.64,True,11.85,True,17.29,True,19.06,True,19.06,1.365,3.76,2.15,1.3,False,False,True,False
601595,沪主板,1,buy_next,2025-07-29 00:00:00,75.4,80.2,81.6,77.3,1.3986,0.781,1.2353,False,False,True,0.81,31.38,True,2.01,True,7.17,True,9.77,True,9.77,1.49,4.41,1.43,0.79,False,True,True,False
601595,沪主板,1,sell_peak,2025-08-01 00:00:00,84.5,88.9,85.1,96.5,2.3194,1.3877,1.8634,False,False,True,1.02,45.0,True,7.72,True,16.2,True,23.18,True,23.18,1.977,5.01,1.04,0.96,False,False,True,False
601595,沪主板,2,buy_day,2026-02-09 00:00:00,63.8,61.9,49.1,87.4,0.0133,-0.1662,0.3589,True,False,True,1.21,13.58,True,8.22,True,9.64,True,9.59,True,9.59,1.29,3.97,0.78,0.8,False,False,False,False
601595,沪主板,2,buy_next,2026-02-10 00:00:00,74.2,74.6,57.6,108.5,0.472,-0.0386,1.0211,False,False,True,1.22,25.82,True,14.67,True,17.86,True,18.66,True,18.66,1.441,4.03,3.5,4.13,False,False,False,False
601595,沪主板,2,sell_peak,2026-02-11 00:00:00,57.3,65.2,60.1,75.3,0.5595,0.0811,0.957,False,False,True,0.77,25.96,True,1.67,True,5.63,True,7.0,True,7.0,1.691,5.21,3.28,1.39,False,False,False,False
